Data,Kurs średni,Zmiana
21/05/2014,4.1885,-0.05
20/05/2014,4.1905,0.05
19/05/2014,4.1884,-0.12
16/05/2014,4.1935,0.27
15/05/2014,4.1824,-0.01
14/05/2014,4.1828,0.03
13/05/2014,4.1815,0.04
12/05/2014,4.1797,0.02
09/05/2014,4.1787,-0.19
08/05/2014,4.1865,-0.33
07/05/2014,4.2003,-0.11
06/05/2014,4.2051,-0.01
05/05/2014,4.2056,0.16
02/05/2014,4.199,-0.01
30/04/2014,4.1994,-0.14
29/04/2014,4.2053,-0.14
28/04/2014,4.2112,0.2
25/04/2014,4.203,0.33
24/04/2014,4.1893,-0.05
23/04/2014,4.1914,0.06
22/04/2014,4.189,0.17
18/04/2014,4.182,-0.35
17/04/2014,4.1968,0.1
16/04/2014,4.1925,0.2
15/04/2014,4.184,-0.04
14/04/2014,4.1855,0.17
11/04/2014,4.1784,0.18
10/04/2014,4.171,0.08
09/04/2014,4.1675,-0.02
08/04/2014,4.1684,-0.15
07/04/2014,4.1748,0.22
04/04/2014,4.1657,-0.19
03/04/2014,4.1738,-0.09
02/04/2014,4.1774,0.02
01/04/2014,4.1765,0.12
31/03/2014,4.1713,0.09
28/03/2014,4.1677,-0.36
27/03/2014,4.1826,-0.02
26/03/2014,4.1835,-0.18
25/03/2014,4.191,-0.19
24/03/2014,4.199,0.05
21/03/2014,4.197,-0.28
20/03/2014,4.2089,0.06
19/03/2014,4.2065,-0.54
18/03/2014,4.2295,0
17/03/2014,4.2295,-0.09
14/03/2014,4.2334,0.13
13/03/2014,4.2277,-0.03
12/03/2014,4.229,0.28
11/03/2014,4.2171,0.43
10/03/2014,4.1991,0.23
07/03/2014,4.1893,0.25
06/03/2014,4.1788,-0.17
05/03/2014,4.186,-0.16
04/03/2014,4.1926,-0.12
03/03/2014,4.1978,0.9
28/02/2014,4.1602,-0.59
27/02/2014,4.1851,0.64
26/02/2014,4.1584,-0.03
25/02/2014,4.1595,-0.1
24/02/2014,4.1638,-0.1
21/02/2014,4.1681,-0.24
20/02/2014,4.178,0.34
19/02/2014,4.1638,0.13
18/02/2014,4.1584,0.32
17/02/2014,4.145,-0.19
14/02/2014,4.153,-0.53
13/02/2014,4.1752,0.16
12/02/2014,4.1686,-0.27
11/02/2014,4.1798,-0.06
10/02/2014,4.1822,-0.1
07/02/2014,4.1865,0.01
06/02/2014,4.186,-0.06
05/02/2014,4.1887,-0.6
04/02/2014,4.214,-0.55
03/02/2014,4.2375,0.02
31/01/2014,4.2368,0.01
30/01/2014,4.2365,0.5
29/01/2014,4.2155,0.78
28/01/2014,4.1827,-1.1
27/01/2014,4.2291,0.66
24/01/2014,4.2014,0.8
23/01/2014,4.1679,0.02
22/01/2014,4.1669,0.05
21/01/2014,4.1647,0.15
20/01/2014,4.1586,-0.04
17/01/2014,4.1601,-0.11
16/01/2014,4.1647,0.3
15/01/2014,4.1522,-0.1
14/01/2014,4.1565,-0.08
13/01/2014,4.16,-0.35
10/01/2014,4.1745,-0.07
09/01/2014,4.1776,-0.03
08/01/2014,4.1789,-0.02
07/01/2014,4.1798,0.37
03/01/2014,4.1645,0.03
02/01/2014,4.1631,0.38
31/12/2013,4.1472,-0.1
30/12/2013,4.1513,-0.06
27/12/2013,4.1538,0.06
24/12/2013,4.1512,-0.3
23/12/2013,4.1638,-0.03
20/12/2013,4.1652,-0.12
19/12/2013,4.17,-0.24
18/12/2013,4.18,0.03
17/12/2013,4.1788,0.01
16/12/2013,4.1784,-0.14
13/12/2013,4.1844,-0.08
12/12/2013,4.1878,0.18
11/12/2013,4.1803,-0.05
10/12/2013,4.1822,-0.15
09/12/2013,4.1883,-0.1
06/12/2013,4.1925,-0.12
05/12/2013,4.1974,-0.09
04/12/2013,4.2011,-0.05
03/12/2013,4.2032,0.16
02/12/2013,4.1965,-0.08
29/11/2013,4.1998,0.02
28/11/2013,4.1988,-0.12
27/11/2013,4.2038,0.25
26/11/2013,4.1935,0.01
25/11/2013,4.193,-0.15
22/11/2013,4.1995,0.15
21/11/2013,4.1933,0.21
20/11/2013,4.1847,0.14
19/11/2013,4.1789,-0.04
18/11/2013,4.1805,-0.2
15/11/2013,4.189,0
14/11/2013,4.189,-0.41
13/11/2013,4.2061,-0.01
12/11/2013,4.2066,0.64
08/11/2013,4.1799,0.25
07/11/2013,4.1696,-0.08
06/11/2013,4.1728,-0.18
05/11/2013,4.1805,-0.03
04/11/2013,4.1816,0.12
31/10/2013,4.1766,-0.25
30/10/2013,4.1869,-0.06
29/10/2013,4.1893,0.21
28/10/2013,4.1805,-0.25
25/10/2013,4.191,0.23
24/10/2013,4.1812,0.03
23/10/2013,4.18,0.03
22/10/2013,4.1786,-0.15
21/10/2013,4.185,0.19
18/10/2013,4.1769,0.07
17/10/2013,4.1738,-0.04
16/10/2013,4.1755,-0.24
15/10/2013,4.1855,-0.17
14/10/2013,4.1925,0.15
11/10/2013,4.1861,-0.14
10/10/2013,4.1918,-0.22
09/10/2013,4.201,0.27
08/10/2013,4.1896,-0.46
07/10/2013,4.2088,0.05
04/10/2013,4.2065,-0.1
03/10/2013,4.2105,-0.3
02/10/2013,4.2231,0
01/10/2013,4.223,0.16
30/09/2013,4.2163,-0.35
27/09/2013,4.231,0.11
26/09/2013,4.2262,0.26
25/09/2013,4.2153,-0.33
24/09/2013,4.2291,0.05
23/09/2013,4.2268,0.29
20/09/2013,4.2144,0.85
19/09/2013,4.179,-1.21
18/09/2013,4.2302,0.37
17/09/2013,4.2144,0.44
16/09/2013,4.1961,-0.35
13/09/2013,4.211,-0.3
12/09/2013,4.2238,-0.4
11/09/2013,4.2408,-0.54
10/09/2013,4.2637,-0.15
09/09/2013,4.27,-0.64
06/09/2013,4.2975,0.4
05/09/2013,4.2805,0.31
04/09/2013,4.2673,-0.11
03/09/2013,4.272,0.5
02/09/2013,4.2507,-0.34
30/08/2013,4.2654,-0.37
29/08/2013,4.2812,0.6
28/08/2013,4.2555,0.19
27/08/2013,4.2473,0.36
26/08/2013,4.232,-0.01
23/08/2013,4.2323,-0.36
22/08/2013,4.2477,0.09
21/08/2013,4.244,-0.07
20/08/2013,4.2468,-0.03
19/08/2013,4.248,0.59
16/08/2013,4.223,0.56
14/08/2013,4.1994,0.29
13/08/2013,4.1874,-0.13
12/08/2013,4.1927,-0.03
09/08/2013,4.194,-0.25
08/08/2013,4.2045,-0.26
07/08/2013,4.2153,0.11
06/08/2013,4.2107,-0.25
05/08/2013,4.2211,-0.82
02/08/2013,4.2558,0.52
01/08/2013,4.2339,-0.21
31/07/2013,4.2427,0.53
30/07/2013,4.2202,-0.28
29/07/2013,4.2319,0.06
26/07/2013,4.2295,-0.22
25/07/2013,4.2387,0.71
24/07/2013,4.209,-0.23
23/07/2013,4.2186,-0.26
22/07/2013,4.2296,-0.38
19/07/2013,4.2457,0.01
18/07/2013,4.2453,-0.4
17/07/2013,4.2624,-0.38
16/07/2013,4.2788,-0.31
15/07/2013,4.2922,-0.86
12/07/2013,4.3295,-0.12
11/07/2013,4.3345,0.24
10/07/2013,4.324,0.01
09/07/2013,4.3234,0.3
08/07/2013,4.3105,0.66
05/07/2013,4.2824,-0.9
04/07/2013,4.3213,-0.47
03/07/2013,4.3416,0.35
02/07/2013,4.3265,-0.13
01/07/2013,4.3323,0.07
28/06/2013,4.3292,-0.05
27/06/2013,4.3314,-0.08
26/06/2013,4.3348,0.53
25/06/2013,4.3118,-0.72
24/06/2013,4.3432,0.34
21/06/2013,4.3284,0.11
20/06/2013,4.3237,1.58
19/06/2013,4.2563,0.37
18/06/2013,4.2406,0.21
17/06/2013,4.2316,0.32
14/06/2013,4.218,-1.18
13/06/2013,4.2685,0.31
12/06/2013,4.2555,-0.47
11/06/2013,4.2756,0.43
10/06/2013,4.2571,-1.14
07/06/2013,4.3061,0.75
06/06/2013,4.2742,0.93
05/06/2013,4.2349,-0.4
04/06/2013,4.252,-0.62
03/06/2013,4.2786,-0.27
31/05/2013,4.2902,1.39
29/05/2013,4.2315,0.96
28/05/2013,4.1912,-0.09
27/05/2013,4.195,-0.24
24/05/2013,4.2049,0.07
23/05/2013,4.202,0.5
22/05/2013,4.1813,-0.02
21/05/2013,4.182,0.33
20/05/2013,4.1683,-0.36
17/05/2013,4.1834,0.03
16/05/2013,4.1822,0.23
15/05/2013,4.1725,0.29
14/05/2013,4.1606,0.09
13/05/2013,4.157,0.37
10/05/2013,4.1417,0.32
09/05/2013,4.1285,-0.49
08/05/2013,4.1487,-0.15
07/05/2013,4.155,0.17
06/05/2013,4.1479,-0.01
02/05/2013,4.1485,0.14
30/04/2013,4.1429,-0.17
29/04/2013,4.1501,-0.21
26/04/2013,4.1588,0.17
25/04/2013,4.1518,0.28
24/04/2013,4.1403,0.27
23/04/2013,4.1293,0.65
22/04/2013,4.1025,-0.23
19/04/2013,4.1118,-0.08
18/04/2013,4.115,0.13
17/04/2013,4.1097,-0.2
16/04/2013,4.1178,0.13
15/04/2013,4.1125,-0.18
12/04/2013,4.12,0.34
11/04/2013,4.1061,-0.18
10/04/2013,4.1135,-0.39
09/04/2013,4.1298,-0.47
08/04/2013,4.1495,-0.78
05/04/2013,4.182,-0.19
04/04/2013,4.1898,0
03/04/2013,4.1898,0.2
02/04/2013,4.1813,0.09
29/03/2013,4.1774,-0.22
28/03/2013,4.1866,0.21
27/03/2013,4.1779,0.13
26/03/2013,4.1723,0.33
25/03/2013,4.1586,-0.65
22/03/2013,4.186,0.13
21/03/2013,4.1805,0.64
20/03/2013,4.1538,0.18
19/03/2013,4.1465,-0.1
18/03/2013,4.1505,-0.22
15/03/2013,4.1595,0.35
14/03/2013,4.1448,-0.09
13/03/2013,4.1484,-0.04
12/03/2013,4.15,0.27
11/03/2013,4.139,-0.26
08/03/2013,4.1497,0.06
07/03/2013,4.1472,0.49
06/03/2013,4.1269,-0.22
05/03/2013,4.1361,0.03
04/03/2013,4.135,-0.2
01/03/2013,4.1432,-0.33
28/02/2013,4.157,-0.21
27/02/2013,4.1658,0.11
26/02/2013,4.1613,0.08
25/02/2013,4.158,0.01
22/02/2013,4.1574,-0.45
21/02/2013,4.176,0.38
20/02/2013,4.1602,-0.62
19/02/2013,4.1863,-0.16
18/02/2013,4.193,0.19
15/02/2013,4.1852,0.33
14/02/2013,4.1715,-0.16
13/02/2013,4.1781,0.23
12/02/2013,4.1686,0.4
11/02/2013,4.1519,-0.36
08/02/2013,4.167,-0.51
07/02/2013,4.1882,0.19
06/02/2013,4.1801,0.24
05/02/2013,4.17,0.45
04/02/2013,4.1515,-1.22
01/02/2013,4.2028,0.38
31/01/2013,4.187,0.03
30/01/2013,4.1858,-0.26
29/01/2013,4.1969,0.39
28/01/2013,4.1805,-0.23
25/01/2013,4.1903,-0.15
24/01/2013,4.1964,0.9
23/01/2013,4.1591,-0.26
22/01/2013,4.17,-0.15
21/01/2013,4.1762,1.13
18/01/2013,4.1294,0.28
17/01/2013,4.1178,-0.25
16/01/2013,4.128,0.31
15/01/2013,4.1151,-0.19
14/01/2013,4.1231,0.57
11/01/2013,4.0996,0.58
10/01/2013,4.076,-1.05
09/01/2013,4.1192,-0.17
08/01/2013,4.1263,0.11
07/01/2013,4.1218,-0.07
04/01/2013,4.1248,1.17
03/01/2013,4.077,0.24
02/01/2013,4.0671,-0.52
31/12/2012,4.0882,0.34
28/12/2012,4.0745,-0.38
27/12/2012,4.0899,0.5
24/12/2012,4.0696,0.13
21/12/2012,4.0643,-0.18
20/12/2012,4.0715,-0.04
19/12/2012,4.073,-0.42
18/12/2012,4.09,0.15
17/12/2012,4.0839,-0.18
14/12/2012,4.0912,-0.04
13/12/2012,4.0927,-0.02
12/12/2012,4.0937,-0.21
11/12/2012,4.1025,-0.55
10/12/2012,4.125,-0.2
07/12/2012,4.1332,0.21
06/12/2012,4.1247,-0.01
05/12/2012,4.1251,-0.05
04/12/2012,4.1273,0.46
03/12/2012,4.1083,0.05
30/11/2012,4.1064,0.23
29/11/2012,4.0968,-0.32
28/11/2012,4.1099,0.22
27/11/2012,4.1008,-0.37
26/11/2012,4.116,-0.17
23/11/2012,4.1229,0.21
22/11/2012,4.1142,-0.3
21/11/2012,4.1266,-0.25
20/11/2012,4.137,-0.36
19/11/2012,4.1521,-0.22
16/11/2012,4.1614,-0.23
15/11/2012,4.1712,-0.1
14/11/2012,4.1754,-0.07
13/11/2012,4.1782,0.29
12/11/2012,4.1661,0.32
09/11/2012,4.1527,-0.16
08/11/2012,4.1593,1.15
07/11/2012,4.1122,-0.22
06/11/2012,4.1211,0
05/11/2012,4.1213,0.11
02/11/2012,4.1169,-0.44
31/10/2012,4.135,-0.24
30/10/2012,4.145,-0.05
29/10/2012,4.1472,-0.17
26/10/2012,4.1543,0.27
25/10/2012,4.143,0.14
24/10/2012,4.1374,0.26
23/10/2012,4.1266,0.51
22/10/2012,4.1056,-0.11
19/10/2012,4.1103,0.17
18/10/2012,4.1034,0.23
17/10/2012,4.094,0.12
16/10/2012,4.0889,-0.08
15/10/2012,4.092,-0.09
12/10/2012,4.0957,-0.07
11/10/2012,4.0987,0.49
10/10/2012,4.0788,0.16
09/10/2012,4.0721,-0.12
08/10/2012,4.077,0.01
05/10/2012,4.0766,-0.41
04/10/2012,4.0933,-0.65
03/10/2012,4.1202,0.21
02/10/2012,4.1115,0.23
01/10/2012,4.102,-0.29
28/09/2012,4.1138,-0.92
27/09/2012,4.1518,0.25
26/09/2012,4.1415,-0.14
25/09/2012,4.1475,-0.13
24/09/2012,4.1528,0.45
21/09/2012,4.134,-0.71
20/09/2012,4.1635,1.01
19/09/2012,4.1217,0
18/09/2012,4.1217,0.81
17/09/2012,4.0887,0.75
14/09/2012,4.0584,-1.37
13/09/2012,4.1146,0.85
12/09/2012,4.0801,-0.69
11/09/2012,4.1085,-0.14
10/09/2012,4.1141,-0.32
07/09/2012,4.1275,-0.73
06/09/2012,4.158,-1.37
05/09/2012,4.2157,0.51
04/09/2012,4.1944,-0.09
03/09/2012,4.1981,0.34
31/08/2012,4.1838,-0.19
30/08/2012,4.1919,0.91
29/08/2012,4.154,1.44
28/08/2012,4.095,0.41
27/08/2012,4.0783,-0.56
24/08/2012,4.1012,0.63
23/08/2012,4.0756,0.07
22/08/2012,4.0729,0.11
21/08/2012,4.0683,0
20/08/2012,4.0684,0.01
17/08/2012,4.068,-0.34
16/08/2012,4.082,-0.17
14/08/2012,4.0888,0.16
13/08/2012,4.0823,0.13
10/08/2012,4.0771,0.38
09/08/2012,4.0615,-0.74
08/08/2012,4.0918,1.12
07/08/2012,4.0465,-0.05
06/08/2012,4.0486,-1.17
03/08/2012,4.0967,-0.23
02/08/2012,4.1063,-0.2
01/08/2012,4.1147,0.15
31/07/2012,4.1086,-0.78
30/07/2012,4.1411,-0.12
27/07/2012,4.1459,-0.94
26/07/2012,4.1853,-0.56
25/07/2012,4.2087,0.18
24/07/2012,4.2011,0.5
23/07/2012,4.18,0.41
20/07/2012,4.1629,0.08
19/07/2012,4.1596,-0.26
18/07/2012,4.1705,-0.18
17/07/2012,4.1782,-0.37
16/07/2012,4.1939,-0.28
13/07/2012,4.2055,0.11
12/07/2012,4.2008,0.5
11/07/2012,4.1801,-0.57
10/07/2012,4.2041,-0.85
09/07/2012,4.2401,0.53
06/07/2012,4.2178,-0.1
05/07/2012,4.2221,0.42
04/07/2012,4.2046,-0.15
03/07/2012,4.211,-0.47
02/07/2012,4.2308,-0.72
29/06/2012,4.2613,-0.34
28/06/2012,4.276,0.61
27/06/2012,4.25,-0.19
26/06/2012,4.258,-0.15
25/06/2012,4.2645,-0.15
22/06/2012,4.271,0.29
21/06/2012,4.2585,0.19
20/06/2012,4.2503,-0.54
19/06/2012,4.2733,0.12
18/06/2012,4.268,-0.57
15/06/2012,4.2925,-0.65
14/06/2012,4.3207,-0.24
13/06/2012,4.331,0.2
12/06/2012,4.3222,0.7
11/06/2012,4.2922,-0.36
08/06/2012,4.3078,-0.79
06/06/2012,4.3423,-1.14
05/06/2012,4.3922,-0.19
04/06/2012,4.4007,-0.27
01/06/2012,4.4126,0.54
31/05/2012,4.3889,0.36
30/05/2012,4.3731,0.51
29/05/2012,4.3511,0.16
28/05/2012,4.3442,-0.16
25/05/2012,4.351,-0.35
24/05/2012,4.3665,0.2
23/05/2012,4.3576,0.86
22/05/2012,4.3205,-0.27
21/05/2012,4.3322,-0.83
18/05/2012,4.3683,0.44
17/05/2012,4.349,-0.44
16/05/2012,4.3682,1.21
15/05/2012,4.316,0.37
14/05/2012,4.3,1.38
11/05/2012,4.2413,0.08
10/05/2012,4.2379,0.79
09/05/2012,4.2047,0.23
08/05/2012,4.1949,-0.1
07/05/2012,4.1991,0.27
04/05/2012,4.188,0.67
02/05/2012,4.16,-0.29
30/04/2012,4.1721,-0.24
27/04/2012,4.182,-0.01
26/04/2012,4.1825,-0.11
25/04/2012,4.187,-0.45
24/04/2012,4.2059,0.06
23/04/2012,4.2033,0.35
20/04/2012,4.1885,0.05
19/04/2012,4.1865,0.25
18/04/2012,4.176,-0.33
17/04/2012,4.19,-0.3
16/04/2012,4.2028,0.6
13/04/2012,4.1779,0.09
12/04/2012,4.174,-0.64
11/04/2012,4.2008,0.6
10/04/2012,4.1756,0.46
06/04/2012,4.1565,0.05
05/04/2012,4.1544,0.12
04/04/2012,4.1495,0.41
03/04/2012,4.1327,-0.24
02/04/2012,4.1428,-0.45
30/03/2012,4.1616,0.04
29/03/2012,4.16,0.23
28/03/2012,4.1503,0.49
27/03/2012,4.13,-0.26
26/03/2012,4.1409,-0.58
23/03/2012,4.1649,-0.11
22/03/2012,4.1694,0.8
21/03/2012,4.1364,0.2
20/03/2012,4.1282,0.03
19/03/2012,4.127,-0.23
16/03/2012,4.1367,-0.13
15/03/2012,4.142,0.06
14/03/2012,4.1395,0.64
13/03/2012,4.1132,0.17
12/03/2012,4.1062,-0.2
09/03/2012,4.1143,-0.27
08/03/2012,4.1255,-0.78
07/03/2012,4.1578,0.02
06/03/2012,4.157,0.54
05/03/2012,4.1345,0.53
02/03/2012,4.1125,-0.18
01/03/2012,4.1198,-0.4
29/02/2012,4.1365,-0.64
28/02/2012,4.163,-0.51
27/02/2012,4.1845,0.46
24/02/2012,4.1654,-0.37
23/02/2012,4.181,-0.11
22/02/2012,4.1857,0.29
21/02/2012,4.1735,-0.1
20/02/2012,4.1775,-0.16
17/02/2012,4.184,-1.03
16/02/2012,4.2276,1.39
15/02/2012,4.1695,-0.57
14/02/2012,4.1935,-0.03
13/02/2012,4.1948,-0.24
10/02/2012,4.2048,0.67
09/02/2012,4.1769,0.14
08/02/2012,4.171,-0.26
07/02/2012,4.1818,-0.05
06/02/2012,4.1837,-0.23
03/02/2012,4.1932,-0.15
02/02/2012,4.1995,0.15
01/02/2012,4.1933,-0.8
31/01/2012,4.227,-0.75
30/01/2012,4.2589,0.87
27/01/2012,4.2223,-0.49
26/01/2012,4.2431,-0.99
25/01/2012,4.2855,-0.07
24/01/2012,4.2885,-0.52
23/01/2012,4.3111,-0.34
20/01/2012,4.326,-0.3
19/01/2012,4.3391,-0.23
18/01/2012,4.3491,-0.5
17/01/2012,4.3708,-0.79
16/01/2012,4.4056,0.04
13/01/2012,4.404,-1.1
12/01/2012,4.4532,-0.25
11/01/2012,4.4645,-0.53
10/01/2012,4.4883,-0.04
09/01/2012,4.4902,-0.52
05/01/2012,4.5135,0.85
04/01/2012,4.4753,0.35
03/01/2012,4.4597,-0.1
02/01/2012,4.464,1.07
30/12/2011,4.4168,0.2
29/12/2011,4.4079,0.38
28/12/2011,4.3914,-0.59
27/12/2011,4.4175,-0.51
23/12/2011,4.4401,-0.08
22/12/2011,4.4438,0.03
21/12/2011,4.4424,-0.47
20/12/2011,4.4635,-0.61
19/12/2011,4.491,-0.41
16/12/2011,4.5094,-0.85
15/12/2011,4.5481,-0.35
14/12/2011,4.5642,0.09
13/12/2011,4.56,0.76
12/12/2011,4.5255,0.13
09/12/2011,4.5195,1.13
08/12/2011,4.4692,0
07/12/2011,4.469,-0.05
06/12/2011,4.4711,-0.14
05/12/2011,4.4773,-0.09
02/12/2011,4.4812,-0.6
01/12/2011,4.5083,-0.9
30/11/2011,4.5494,0.47
29/11/2011,4.5282,0.47
28/11/2011,4.5071,-0.13
25/11/2011,4.513,0.61
24/11/2011,4.4855,0.49
23/11/2011,4.4637,0.43
22/11/2011,4.4447,0.18
21/11/2011,4.4366,0.19
18/11/2011,4.4283,-0.23
17/11/2011,4.4387,0.53
16/11/2011,4.4155,0.21
15/11/2011,4.4064,0.1
14/11/2011,4.4022,0.49
10/11/2011,4.3807,0.11
09/11/2011,4.3757,0.32
08/11/2011,4.3619,-0.33
07/11/2011,4.3764,0.69
04/11/2011,4.3464,-0.79
03/11/2011,4.3809,-0.76
02/11/2011,4.4146,1.64
31/10/2011,4.3433,0.56
28/10/2011,4.319,-0.69
27/10/2011,4.3488,-0.84
26/10/2011,4.3856,0.16
25/10/2011,4.3787,-0.33
24/10/2011,4.3934,-0.06
21/10/2011,4.396,0.76
20/10/2011,4.3628,0.68
19/10/2011,4.3334,-0.38
18/10/2011,4.3499,1.83
17/10/2011,4.2716,-0.49
14/10/2011,4.2925,-0.55
13/10/2011,4.3161,0.03
12/10/2011,4.315,-0.6
11/10/2011,4.341,0.4
10/10/2011,4.3235,-1.24
07/10/2011,4.3779,0.03
06/10/2011,4.3765,-0.35
05/10/2011,4.3918,-0.09
04/10/2011,4.3957,-0.93
03/10/2011,4.437,0.58
30/09/2011,4.4112,-0.41
29/09/2011,4.4293,0.26
28/09/2011,4.418,0.6
27/09/2011,4.3915,-0.45
26/09/2011,4.4113,-1.75
23/09/2011,4.49,0.88
22/09/2011,4.451,1.33
21/09/2011,4.3925,0.26
20/09/2011,4.3811,0.68
19/09/2011,4.3513,0.12
16/09/2011,4.3462,-0.93
15/09/2011,4.3871,1.21
14/09/2011,4.3346,-0.57
13/09/2011,4.3595,0.89
12/09/2011,4.3212,0.17
09/09/2011,4.3139,2.26
08/09/2011,4.2187,0.01
07/09/2011,4.2182,0.11
06/09/2011,4.2135,0.19
05/09/2011,4.2055,0.88
02/09/2011,4.1687,0.57
01/09/2011,4.1452,0.02
31/08/2011,4.1445,-0.13
30/08/2011,4.1498,-0.26
29/08/2011,4.1607,-0.05
26/08/2011,4.1629,0.09
25/08/2011,4.1592,-0.02
24/08/2011,4.1601,0.16
23/08/2011,4.1533,-0.47
22/08/2011,4.1728,-0.44
19/08/2011,4.1913,1.2
18/08/2011,4.1417,-0.14
17/08/2011,4.1475,-0.26
16/08/2011,4.1583,0.18
12/08/2011,4.1509,-0.23
11/08/2011,4.1605,1.67
10/08/2011,4.0923,-0.27
09/08/2011,4.1033,1.2
08/08/2011,4.0546,0.3
05/08/2011,4.0423,0.36
04/08/2011,4.0278,-0.11
03/08/2011,4.0321,0.24
02/08/2011,4.0225,0.92
01/08/2011,3.9859,-0.66
29/07/2011,4.0125,0.11
28/07/2011,4.0082,0.05
27/07/2011,4.006,0.04
26/07/2011,4.0043,-0.05
25/07/2011,4.0065,0.77
22/07/2011,3.976,-0.39
21/07/2011,3.9914,-0.25
20/07/2011,4.0014,-0.57
19/07/2011,4.0242,-0.4
18/07/2011,4.0402,0.15
15/07/2011,4.0343,0.13
14/07/2011,4.0291,0.01
13/07/2011,4.0288,-0.24
12/07/2011,4.0383,1.61
11/07/2011,3.9743,1.01
08/07/2011,3.9345,-0.39
07/07/2011,3.9498,-0.08
06/07/2011,3.9531,0.11
05/07/2011,3.9487,0.06
04/07/2011,3.9463,-0.41
01/07/2011,3.9626,-0.6
30/06/2011,3.9866,-0.57
29/06/2011,4.0095,0.07
28/06/2011,4.0067,0.14
27/06/2011,4.0012,0.27
24/06/2011,3.9905,0.15
22/06/2011,3.9846,-0.01
21/06/2011,3.9848,-0.21
20/06/2011,3.993,0.36
17/06/2011,3.9788,0.28
16/06/2011,3.9678,0.62
15/06/2011,3.9433,0.25
14/06/2011,3.9335,0.03
13/06/2011,3.9324,-0.23
10/06/2011,3.9413,-0.35
09/06/2011,3.955,0.15
08/06/2011,3.949,0.04
07/06/2011,3.9476,-0.37
06/06/2011,3.9621,0.06
03/06/2011,3.9598,-0.36
02/06/2011,3.974,0.37
01/06/2011,3.9595,0.07
31/05/2011,3.9569,-0.4
30/05/2011,3.9726,-0.15
27/05/2011,3.9785,0.25
26/05/2011,3.9685,0.44
25/05/2011,3.9511,0.08
24/05/2011,3.9481,0.11
23/05/2011,3.9437,0.59
20/05/2011,3.9207,0.01
19/05/2011,3.9205,0
18/05/2011,3.9205,-0.16
17/05/2011,3.9269,-0.16
16/05/2011,3.933,0.5
13/05/2011,3.9135,-0.03
12/05/2011,3.9147,-0.12
11/05/2011,3.9193,-0.23
10/05/2011,3.9284,0.18
09/05/2011,3.9215,-0.97
06/05/2011,3.96,0.49
05/05/2011,3.9406,0.1
04/05/2011,3.9366,0.11
02/05/2011,3.9322,-0.14
29/04/2011,3.9376,0.06
28/04/2011,3.9353,-0.17
27/04/2011,3.9421,-0.01
26/04/2011,3.9423,-0.29
22/04/2011,3.9536,-0.63
21/04/2011,3.9787,0.4
20/04/2011,3.9629,-0.47
19/04/2011,3.9815,0.65
18/04/2011,3.9559,0.2
15/04/2011,3.9479,-0.05
14/04/2011,3.9498,-0.65
13/04/2011,3.9756,0.08
12/04/2011,3.9726,-0.08
11/04/2011,3.9758,0.41
08/04/2011,3.9594,-0.58
07/04/2011,3.9823,-0.42
06/04/2011,3.9989,-0.66
05/04/2011,4.0253,-0.18
04/04/2011,4.0325,0.03
01/04/2011,4.0312,0.48
31/03/2011,4.0119,0.6
30/03/2011,3.9878,-0.13
29/03/2011,3.993,-0.13
28/03/2011,3.998,-0.65
25/03/2011,4.024,-0.07
24/03/2011,4.027,-0.21
23/03/2011,4.0353,0.02
22/03/2011,4.0345,-0.33
21/03/2011,4.0477,-0.34
18/03/2011,4.0615,-0.45
17/03/2011,4.08,0.6
16/03/2011,4.0557,-0.15
15/03/2011,4.0618,1.01
14/03/2011,4.0211,-0.26
11/03/2011,4.0316,1
10/03/2011,3.9915,0.39
09/03/2011,3.9758,0.01
08/03/2011,3.9756,-0.1
07/03/2011,3.9795,-0.48
04/03/2011,3.9988,0.54
03/03/2011,3.9773,-0.01
02/03/2011,3.9776,0.41
01/03/2011,3.9612,-0.38
28/02/2011,3.9763,0.02
25/02/2011,3.9757,-0.4
24/02/2011,3.9916,0.86
23/02/2011,3.9575,-0.14
22/02/2011,3.9632,0.86
21/02/2011,3.9295,0.49
18/02/2011,3.9105,0.09
17/02/2011,3.9068,-0.14
16/02/2011,3.9123,-0.7
15/02/2011,3.9398,0.16
14/02/2011,3.9337,-0.08
11/02/2011,3.937,0.31
10/02/2011,3.9248,0.65
09/02/2011,3.8993,0.65
08/02/2011,3.8742,0.15
07/02/2011,3.8684,-1
04/02/2011,3.9075,-0.25
03/02/2011,3.9173,0.39
02/02/2011,3.9019,-0.28
01/02/2011,3.9129,-0.55
31/01/2011,3.9345,0.6
28/01/2011,3.9111,0.26
27/01/2011,3.9009,0.6
26/01/2011,3.8777,0
25/01/2011,3.8777,0.03
24/01/2011,3.8765,-0.44
21/01/2011,3.8936,0.02
20/01/2011,3.8929,0.18
19/01/2011,3.886,0.53
18/01/2011,3.8656,-0.09
17/01/2011,3.8692,-0.36
14/01/2011,3.8833,0.57
13/01/2011,3.8613,0.55
12/01/2011,3.8403,-1.17
11/01/2011,3.8858,-0.57
10/01/2011,3.9082,0.91
07/01/2011,3.873,-0.93
05/01/2011,3.9095,-0.86
04/01/2011,3.9433,-0.48
03/01/2011,3.9622,0.05
31/12/2010,3.9603,-0.25
30/12/2010,3.9704,-0.52
29/12/2010,3.9913,0.18
28/12/2010,3.984,0.19
27/12/2010,3.9763,0.31
