Data,Kurs ?redni,Zmiana
26/11/2012,3.4173,-0.1
23/11/2012,3.4208,0.15
22/11/2012,3.4158,-0.32
21/11/2012,3.4267,-0.22
20/11/2012,3.4342,-0.32
19/11/2012,3.4452,-0.34
16/11/2012,3.457,-0.2
15/11/2012,3.4639,-0.13
14/11/2012,3.4685,-0.01
13/11/2012,3.4688,0.36
12/11/2012,3.4565,0.43
09/11/2012,3.4418,-0.23
08/11/2012,3.4496,1.29
07/11/2012,3.4058,-0.23
06/11/2012,3.4135,-0.07
05/11/2012,3.4158,0.14
02/11/2012,3.4109,-0.41
31/10/2012,3.4249,-0.09
30/10/2012,3.4279,-0.09
29/10/2012,3.431,-0.08
26/10/2012,3.4336,0.28
25/10/2012,3.424,0.1
24/10/2012,3.4206,0.27
23/10/2012,3.4114,0.57
22/10/2012,3.3921,-0.22
19/10/2012,3.3996,0.2
18/10/2012,3.3928,0.26
17/10/2012,3.3839,0.05
16/10/2012,3.3822,-0.04
15/10/2012,3.3835,-0.09
12/10/2012,3.3866,-0.22
11/10/2012,3.3942,0.77
10/10/2012,3.3683,0.21
09/10/2012,3.3613,-0.2
08/10/2012,3.3679,0.09
05/10/2012,3.3649,-0.35
04/10/2012,3.3768,-0.81
03/10/2012,3.4044,0.18
02/10/2012,3.3982,0.17
01/10/2012,3.3925,-0.24
28/09/2012,3.4008,-0.97
27/09/2012,3.4342,0.27
26/09/2012,3.4251,-0.15
25/09/2012,3.4301,-0.16
24/09/2012,3.4356,0.67
21/09/2012,3.4126,-0.91
20/09/2012,3.444,1.07
19/09/2012,3.4075,0.19
18/09/2012,3.4012,1.14
17/09/2012,3.3628,0.75
14/09/2012,3.3379,-1.72
13/09/2012,3.3963,0.63
12/09/2012,3.3749,-0.81
11/09/2012,3.4023,0.15
10/09/2012,3.3971,-0.29
07/09/2012,3.4071,-1.27
06/09/2012,3.4508,-1.68
05/09/2012,3.5096,0.49
04/09/2012,3.4926,-0.09
03/09/2012,3.4958,0.34
31/08/2012,3.4839,-0.21
30/08/2012,3.4911,0.92
29/08/2012,3.4592,1.47
28/08/2012,3.4091,0.39
27/08/2012,3.3959,-0.55
24/08/2012,3.4147,0.61
23/08/2012,3.3939,0.09
22/08/2012,3.3908,0.1
21/08/2012,3.3874,0.01
20/08/2012,3.3871,0.01
17/08/2012,3.3868,-0.38
16/08/2012,3.3998,-0.15
14/08/2012,3.4048,0.17
13/08/2012,3.3989,0.12
10/08/2012,3.3949,0.39
09/08/2012,3.3816,-0.76
08/08/2012,3.4074,1.18
07/08/2012,3.3675,-0.1
06/08/2012,3.3709,-1.17
03/08/2012,3.4108,-0.16
02/08/2012,3.4161,-0.27
01/08/2012,3.4253,0.14
31/07/2012,3.4206,-0.78
30/07/2012,3.4475,-0.14
27/07/2012,3.4523,-0.93
26/07/2012,3.4847,-0.56
25/07/2012,3.5043,0.15
24/07/2012,3.499,0.52
23/07/2012,3.4809,0.42
20/07/2012,3.4662,0.09
19/07/2012,3.463,-0.29
18/07/2012,3.473,-0.18
17/07/2012,3.4791,-0.38
16/07/2012,3.4924,-0.27
13/07/2012,3.5018,0.11
12/07/2012,3.4979,0.49
11/07/2012,3.4807,-0.56
10/07/2012,3.5004,-0.85
09/07/2012,3.5305,0.53
06/07/2012,3.5119,-0.07
05/07/2012,3.5142,0.39
04/07/2012,3.5005,-0.13
03/07/2012,3.5052,-0.47
