Data,Kurs ?redni,Zmiana
02/06/2016,49.5,0.53
01/06/2016,49.24,0.51
31/05/2016,48.99,-2.12
30/05/2016,50.05,-0.1
27/05/2016,50.1,2.24
25/05/2016,49,-0.41
24/05/2016,49.2,0.41
23/05/2016,49,-1.23
20/05/2016,49.61,7.38
19/05/2016,46.2,-3.75
18/05/2016,48,2.13
17/05/2016,47,-0.93
16/05/2016,47.44,0.94
13/05/2016,47,-4.47
12/05/2016,49.2,-0.2
11/05/2016,49.3,-0.1
10/05/2016,49.35,-0.12
09/05/2016,49.41,-2.26
06/05/2016,50.55,-4.8
05/05/2016,53.1,-2.52
04/05/2016,54.47,0.7
02/05/2016,54.09,-0.75
29/04/2016,54.5,0.93
28/04/2016,54,0.58
27/04/2016,53.69,0.26
26/04/2016,53.55,-0.96
25/04/2016,54.07,-1.46
22/04/2016,54.87,-0.25
21/04/2016,55.01,0.75
20/04/2016,54.6,-2.15
19/04/2016,55.8,-0.16
18/04/2016,55.89,0.22
15/04/2016,55.77,0.85
14/04/2016,55.3,-2.12
13/04/2016,56.5,0.89
12/04/2016,56,0.97
11/04/2016,55.46,2.51
08/04/2016,54.1,-0.81
07/04/2016,54.54,0.24
06/04/2016,54.41,0.85
05/04/2016,53.95,-0.09
04/04/2016,54,1.12
01/04/2016,53.4,0.09
31/03/2016,53.35,0.26
30/03/2016,53.21,0.4
29/03/2016,53,-0.47
24/03/2016,53.25,0
23/03/2016,53.25,-0.65
22/03/2016,53.6,-0.28
21/03/2016,53.75,0.88
18/03/2016,53.28,0.53
17/03/2016,53,4.54
16/03/2016,50.7,-0.63
15/03/2016,51.02,0.89
14/03/2016,50.57,0.64
11/03/2016,50.25,0.3
10/03/2016,50.1,-1.76
09/03/2016,51,0.81
08/03/2016,50.59,-4.13
07/03/2016,52.77,-0.15
04/03/2016,52.85,1.83
03/03/2016,51.9,5.06
02/03/2016,49.4,-1.2
01/03/2016,50,0.58
29/02/2016,49.71,1.86
26/02/2016,48.8,-3.46
25/02/2016,50.55,-6.13
24/02/2016,53.85,-3.56
23/02/2016,55.84,-1.52
22/02/2016,56.7,3.41
19/02/2016,54.83,-0.31
18/02/2016,55,-2.22
17/02/2016,56.25,3.29
16/02/2016,54.46,1.79
15/02/2016,53.5,-5.98
12/02/2016,56.9,-2.32
11/02/2016,58.25,2.37
10/02/2016,56.9,1.43
09/02/2016,56.1,0.11
08/02/2016,56.04,0.09
05/02/2016,55.99,4.65
04/02/2016,53.5,-0.47
03/02/2016,53.75,3.66
02/02/2016,51.85,-3.52
01/02/2016,53.74,-2.29
29/01/2016,55,5.18
28/01/2016,52.29,4.79
27/01/2016,49.9,0.73
26/01/2016,49.54,3.21
25/01/2016,48,-1.3
22/01/2016,48.63,2.86
21/01/2016,47.28,4.49
20/01/2016,45.25,-4.33
19/01/2016,47.3,0.64
18/01/2016,47,-1.98
15/01/2016,47.95,-1.28
14/01/2016,48.57,0.66
13/01/2016,48.25,0.25
12/01/2016,48.13,-3.45
11/01/2016,49.85,0.04
08/01/2016,49.83,-0.34
07/01/2016,50,0
05/01/2016,50,7.32
04/01/2016,46.59,-3.94
30/12/2015,48.5,-5.83
29/12/2015,51.5,0.19
28/12/2015,51.4,0.19
23/12/2015,51.3,-0.77
22/12/2015,51.7,-3.63
21/12/2015,53.65,1.42
18/12/2015,52.9,0.76
17/12/2015,52.5,7.14
16/12/2015,49,0.02
15/12/2015,48.99,1.85
14/12/2015,48.1,-0.6
11/12/2015,48.39,-1.59
10/12/2015,49.17,-5.44
09/12/2015,52,-6.34
08/12/2015,55.52,0.04
07/12/2015,55.5,1.65
04/12/2015,54.6,1.87
03/12/2015,53.6,0.19
02/12/2015,53.5,0.94
01/12/2015,53,1.92
30/11/2015,52,-0.88
